,pedestrianCount_sum,assetUid,latitude,longitude,time
1095,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 18:00:00 2020
1096,2,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 17:00:00 2020
1097,2,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 16:00:00 2020
1098,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 15:00:00 2020
1099,2,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 14:00:00 2020
1100,3,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 13:00:00 2020
1101,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 12:00:00 2020
1102,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 11:00:00 2020
1103,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 10:00:00 2020
1104,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 09:00:00 2020
1105,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 08:00:00 2020
1106,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 07:00:00 2020
1107,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 06:00:00 2020
1108,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 05:00:00 2020
1109,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 04:00:00 2020
1110,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 03:00:00 2020
1111,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 02:00:00 2020
1112,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 01:00:00 2020
1113,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Mon Jan 27 00:00:00 2020
1114,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 23:00:00 2020
1115,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 22:00:00 2020
1116,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 21:00:00 2020
1117,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 20:00:00 2020
1118,7,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 19:00:00 2020
1119,4,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 18:00:00 2020
1120,11,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 17:00:00 2020
1121,4,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 16:00:00 2020
1122,5,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 15:00:00 2020
1123,9,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 14:00:00 2020
1124,13,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 13:00:00 2020
1125,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 12:00:00 2020
1126,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 11:00:00 2020
1127,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 10:00:00 2020
1128,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 09:00:00 2020
1129,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 08:00:00 2020
1130,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 07:00:00 2020
1131,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 06:00:00 2020
1132,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 05:00:00 2020
1133,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 04:00:00 2020
1134,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 03:00:00 2020
1135,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 02:00:00 2020
1136,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 01:00:00 2020
1137,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sun Jan 26 00:00:00 2020
1138,5,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 23:00:00 2020
1139,3,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 22:00:00 2020
1140,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 21:00:00 2020
1141,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 20:00:00 2020
1142,10,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 19:00:00 2020
1143,7,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 18:00:00 2020
1144,4,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 17:00:00 2020
1145,14,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 16:00:00 2020
1146,16,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 15:00:00 2020
1147,6,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 14:00:00 2020
1148,2,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 13:00:00 2020
1149,2,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 12:00:00 2020
1150,3,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 11:00:00 2020
1151,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 10:00:00 2020
1152,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 09:00:00 2020
1153,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 08:00:00 2020
1154,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 07:00:00 2020
1155,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 06:00:00 2020
1156,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 05:00:00 2020
1157,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 04:00:00 2020
1158,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 03:00:00 2020
1159,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 02:00:00 2020
1160,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 01:00:00 2020
1161,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Sat Jan 25 00:00:00 2020
1162,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 23:00:00 2020
1163,0,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 22:00:00 2020
1164,2,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 21:00:00 2020
1165,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 20:00:00 2020
1166,6,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 19:00:00 2020
1167,8,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 18:00:00 2020
1168,14,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 17:00:00 2020
1169,2,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 16:00:00 2020
1170,6,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 15:00:00 2020
1171,7,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 14:00:00 2020
1172,2,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 13:00:00 2020
1173,3,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 12:00:00 2020
1174,4,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 11:00:00 2020
1175,1,478e6955-4d1a-4b51-b3a8-6db0dcb17074,45.504788,-122.651787,Fri Jan 24 10:00:00 2020
1176,9,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 09:00:00 2020
1177,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 08:00:00 2020
1178,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 07:00:00 2020
1179,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 06:00:00 2020
1180,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 05:00:00 2020
1181,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 04:00:00 2020
1182,5,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 03:00:00 2020
1183,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 02:00:00 2020
1184,15,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 01:00:00 2020
1185,12,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Fri Jan 31 00:00:00 2020
1186,26,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 23:00:00 2020
1187,24,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 22:00:00 2020
1188,44,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 21:00:00 2020
1189,60,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 20:00:00 2020
1190,68,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 19:00:00 2020
1191,60,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 18:00:00 2020
1192,57,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 17:00:00 2020
1193,78,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 16:00:00 2020
1194,75,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 15:00:00 2020
1195,60,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 14:00:00 2020
1196,41,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 13:00:00 2020
1197,49,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 12:00:00 2020
1198,33,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 11:00:00 2020
1199,18,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 10:00:00 2020
1200,5,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 09:00:00 2020
1201,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 08:00:00 2020
1202,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 07:00:00 2020
1203,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 06:00:00 2020
1204,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 05:00:00 2020
1205,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 04:00:00 2020
1206,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 03:00:00 2020
1207,5,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 02:00:00 2020
1208,8,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 01:00:00 2020
1209,18,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Thu Jan 30 00:00:00 2020
1210,23,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 23:00:00 2020
1211,16,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 22:00:00 2020
1212,41,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 21:00:00 2020
1213,84,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 20:00:00 2020
1214,47,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 19:00:00 2020
1215,43,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 18:00:00 2020
1216,45,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 17:00:00 2020
1217,49,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 16:00:00 2020
1218,65,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 15:00:00 2020
1219,43,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 14:00:00 2020
1220,39,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 13:00:00 2020
1221,55,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 12:00:00 2020
1222,42,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 11:00:00 2020
1223,20,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 10:00:00 2020
1224,13,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 09:00:00 2020
1225,4,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 08:00:00 2020
1226,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 07:00:00 2020
1227,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 06:00:00 2020
1228,3,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 05:00:00 2020
1229,4,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 04:00:00 2020
1230,7,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 03:00:00 2020
1231,9,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 02:00:00 2020
1232,6,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 01:00:00 2020
1233,19,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Wed Jan 29 00:00:00 2020
1234,29,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 23:00:00 2020
1235,29,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 22:00:00 2020
1236,49,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 21:00:00 2020
1237,60,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 20:00:00 2020
1238,50,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 19:00:00 2020
1239,53,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 18:00:00 2020
1240,51,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 17:00:00 2020
1241,38,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 16:00:00 2020
1242,60,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 15:00:00 2020
1243,39,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 14:00:00 2020
1244,25,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 13:00:00 2020
1245,33,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 12:00:00 2020
1246,31,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 11:00:00 2020
1247,20,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 10:00:00 2020
1248,5,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 09:00:00 2020
1249,4,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 08:00:00 2020
1250,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 07:00:00 2020
1251,3,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 06:00:00 2020
1252,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 05:00:00 2020
1253,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 04:00:00 2020
1254,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 03:00:00 2020
1255,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 02:00:00 2020
1256,5,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 01:00:00 2020
1257,4,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Tue Jan 28 00:00:00 2020
1258,19,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 23:00:00 2020
1259,14,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 22:00:00 2020
1260,31,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 21:00:00 2020
1261,52,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 20:00:00 2020
1262,51,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 19:00:00 2020
1263,51,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 18:00:00 2020
1264,29,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 17:00:00 2020
1265,37,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 16:00:00 2020
1266,46,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 15:00:00 2020
1267,54,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 14:00:00 2020
1268,47,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 13:00:00 2020
1269,24,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 12:00:00 2020
1270,44,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 11:00:00 2020
1271,13,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 10:00:00 2020
1272,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 09:00:00 2020
1273,8,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 08:00:00 2020
1274,3,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 07:00:00 2020
1275,5,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 06:00:00 2020
1276,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 05:00:00 2020
1277,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 04:00:00 2020
1278,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 03:00:00 2020
1279,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 02:00:00 2020
1280,4,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 01:00:00 2020
1281,9,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Mon Jan 27 00:00:00 2020
1282,11,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 23:00:00 2020
1283,6,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 22:00:00 2020
1284,9,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 21:00:00 2020
1285,26,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 20:00:00 2020
1286,34,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 19:00:00 2020
1287,25,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 18:00:00 2020
1288,39,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 17:00:00 2020
1289,30,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 16:00:00 2020
1290,53,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 15:00:00 2020
1291,69,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 14:00:00 2020
1292,31,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 13:00:00 2020
1293,20,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 12:00:00 2020
1294,3,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 11:00:00 2020
1295,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 10:00:00 2020
1296,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 09:00:00 2020
1297,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 08:00:00 2020
1298,4,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 07:00:00 2020
1299,3,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 06:00:00 2020
1300,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 05:00:00 2020
1301,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 04:00:00 2020
1302,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 03:00:00 2020
1303,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 02:00:00 2020
1304,19,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 01:00:00 2020
1305,14,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sun Jan 26 00:00:00 2020
1306,71,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 23:00:00 2020
1307,59,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 22:00:00 2020
1308,60,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 21:00:00 2020
1309,47,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 20:00:00 2020
1310,36,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 19:00:00 2020
1311,48,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 18:00:00 2020
1312,52,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 17:00:00 2020
1313,53,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 16:00:00 2020
1314,81,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 15:00:00 2020
1315,69,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 14:00:00 2020
1316,35,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 13:00:00 2020
1317,30,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 12:00:00 2020
1318,29,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 11:00:00 2020
1319,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 10:00:00 2020
1320,5,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 09:00:00 2020
1321,1,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 08:00:00 2020
1322,2,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 07:00:00 2020
1323,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 06:00:00 2020
1324,0,5850139e-58eb-436b-96f7-ecfd4665cc09,45.504801,-122.654883,Sat Jan 25 05:00:00 2020
