,zipcode,geo_id,year,maxNaics_est,y_pred,Naics_score,pedestrian_scaled,vehicle_scaled,sentiment_score,ratings,centroid,geometry,estabratio,final_score
239,97213,41051002902,2017,62,62,10,2.791274366794854,2.8132729408915518,0.9967777777777778,4.666666666666667,POINT (-122.5887185856748 45.5412481200626),"MULTIPOLYGON (((-122.6002347795671 45.53162098837917, -122.5989187886085 45.53369099443061, -122.5995637898637 45.53369599208563, -122.599520805639 45.53653899398192, -122.5994788178076 45.53873499547951, -122.5994358301305 45.54095899699865, -122.5993978483641 45.54424099914816, -122.5912568505929 45.54741503118262, -122.585830852186 45.54954905266275, -122.5786688546135 45.55242308119934, -122.5787088467258 45.55099608005666, -122.5787108421925 45.55018307948293, -122.578711838779 45.54957107905292, -122.5787718208284 45.54633407657663, -122.5788238107593 45.54451207511634, -122.5789177904236 45.54083607221251, -122.5790167527082 45.53404406712658, -122.5790367510609 45.53374206684378, -122.5855347750368 45.53582304457915, -122.5871667782924 45.53585003864181, -122.5891967805421 45.53556103104506, -122.5935307780659 45.5336390140118, -122.6022237696158 45.52915797967508, -122.6002347795671 45.53162098837917)))",1.2890903871016075,6.940640658225371
240,97220,41051002902,2017,62,62,10,2.791274366794854,2.8132729408915518,0.9967777777777778,4.666666666666667,POINT (-122.5887185856748 45.5412481200626),"MULTIPOLYGON (((-122.6002347795671 45.53162098837917, -122.5989187886085 45.53369099443061, -122.5995637898637 45.53369599208563, -122.599520805639 45.53653899398192, -122.5994788178076 45.53873499547951, -122.5994358301305 45.54095899699865, -122.5993978483641 45.54424099914816, -122.5912568505929 45.54741503118262, -122.585830852186 45.54954905266275, -122.5786688546135 45.55242308119934, -122.5787088467258 45.55099608005666, -122.5787108421925 45.55018307948293, -122.578711838779 45.54957107905292, -122.5787718208284 45.54633407657663, -122.5788238107593 45.54451207511634, -122.5789177904236 45.54083607221251, -122.5790167527082 45.53404406712658, -122.5790367510609 45.53374206684378, -122.5855347750368 45.53582304457915, -122.5871667782924 45.53585003864181, -122.5891967805421 45.53556103104506, -122.5935307780659 45.5336390140118, -122.6022237696158 45.52915797967508, -122.6002347795671 45.53162098837917)))",1.033725938885785,6.862066981851272
250,97216,41051001602,2017,62,62,10,2.791274366794854,3.936860783324782,0.0,4.166666666666667,POINT (-122.5721708020329 45.51190570076012),"MULTIPOLYGON (((-122.5790446695041 45.51912505665272, -122.5690996502242 45.5190650922229, -122.5668616459553 45.51906410023618, -122.5652056426778 45.51904210614959, -122.5651686386548 45.51833410574991, -122.5656316222587 45.51523910177283, -122.5656815974668 45.51078109825305, -122.5656415812736 45.50789409623049, -122.5659435625226 45.50443209257151, -122.5686315678611 45.50447008313408, -122.5766815841454 45.50463705490345, -122.578677588951 45.50481604799783, -122.5786696183515 45.51008705169853, -122.5786676251505 45.51130605255495, -122.5787466375898 45.51350805380807, -122.5789016527129 45.51616505510527, -122.5790446695041 45.51912505665272)))",1.1839701961632738,6.793468311676792
203,97220,41051007300,2017,62,62,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.588354801612 45.58159415179215),"MULTIPOLYGON (((-122.6463651618068 45.58447684311341, -122.647051168505 45.58544584088011, -122.6439621731577 45.58733185358862, -122.6407331851743 45.59058686749408, -122.6409622092259 45.5948258684871, -122.6427262468413 45.60097786431071, -122.6424922572791 45.60293086608043, -122.6439062978557 45.60973386346993, -122.6349621845981 45.60927912516352, -122.607717425465 45.6078939417375, -122.6026052080152 45.60763402533384, -122.5889169916994 45.60524574908003, -122.5860047179612 45.60473762482788, -122.5865501307936 45.59923808302688, -122.5867251213329 45.59748308117788, -122.5794810848143 45.59339710659452, -122.5543139661255 45.58067919420142, -122.5433529196547 45.5760802323331, -122.5258948471675 45.56903429247461, -122.515912821344 45.56780332907557, -122.5100018047196 45.56683635046996, -122.5103057260483 45.55266133550521, -122.5158367420076 45.55363631587213, -122.5225497613734 45.5548192919841, -122.5377508049834 45.55745623761695, -122.5547168536588 45.56040217655443, -122.5624908759749 45.5617551484415, -122.5679188916457 45.5627161287737, -122.5777039194818 45.56437509316017, -122.5906459567589 45.56665304590788, -122.6092500056529 45.56908897708309, -122.6157430225014 45.56990095295485, -122.6185790309323 45.57044794250551, -122.6160690275523 45.57069595215309, -122.6142450224801 45.57040695890805, -122.6298420688444 45.5734159012708, -122.6298780695202 45.57352490118717, -122.6327160805546 45.57453889087972, -122.6333730872007 45.57550788883844, -122.6333991017222 45.5781048899708, -122.6388881187895 45.57929986953739, -122.6479861570526 45.58307183629473, -122.6463651618068 45.58447684311341)))",2.1989571273896544,6.76005264669007
236,97213,41051002901,2017,62,62,10,2.791274366794854,2.8132729408915518,0.53,4.5,POINT (-122.5927390489634 45.55144212686319),"MULTIPOLYGON (((-122.6045098883381 45.54966598352902, -122.6044788962374 45.55109298448836, -122.6008509136329 45.55544800059381, -122.5911898952246 45.5554380366117, -122.5889918910269 45.55543404480498, -122.5867628867814 45.55543205311513, -122.5857038847641 45.55543105706323, -122.5846858828135 45.5554280608571, -122.5786148712362 45.55542008348883, -122.5786688546135 45.55242308119934, -122.585830852186 45.54954905266275, -122.5912568505929 45.54741503118262, -122.5993978483641 45.54424099914816, -122.5993718704579 45.54821100167575, -122.6045408804276 45.54823698256885, -122.6045098883381 45.54966598352902)))",1.1589039876121419,6.705677321630323
87,97222,41051000200,2017,62,62,10,2.791274366794854,2.8132729408915518,0.12117857142857144,5.0,POINT (-122.6442461554041 45.47419705985271),"MULTIPOLYGON (((-122.6511506479096 45.49032376984331, -122.6493656446294 45.49032177592693, -122.6435166338574 45.49031079585096, -122.6412515835802 45.48167278408965, -122.6395075411153 45.47427777308746, -122.6371704840599 45.4642797577534, -122.636558468157 45.46146875322021, -122.6365854682109 45.4614707531402, -122.6415784762537 45.46147673750557, -122.6414124609938 45.45866973169797, -122.6469644698596 45.45868471448, -122.6470405002966 45.46431372662966, -122.6472025082313 45.46573772924864, -122.6477995119213 45.46624072845633, -122.6481095251337 45.46859573262832, -122.6487255538701 45.47372874186721, -122.6496495983196 45.48165975611547, -122.6495996183957 45.48538976439767, -122.6503196300227 45.48729976611872, -122.6511506479096 45.49032376984331)))",1.0110068727142187,6.688225462101291
91,97222,41051000302,2017,62,62,10,2.791274366794854,2.8132729408915518,0.3560833333333333,4.75,POINT (-122.6266951679535 45.47003922098924),"MULTIPOLYGON (((-122.6376585383979 45.47435977929707, -122.6344385354319 45.474837790896, -122.6343675563065 45.47880980035, -122.6282275480789 45.4792798217324, -122.6267805452356 45.4792188263683, -122.6226545378886 45.47918983993068, -122.6205885342598 45.47918484674423, -122.6174705287811 45.47917685702571, -122.6174755213077 45.47772485340275, -122.6174815139647 45.47629784983872, -122.6154545104503 45.47629285646698, -122.6160355031208 45.47467285051746, -122.6159694759812 45.46941583759948, -122.6158954532035 45.46500882682423, -122.6164034402505 45.46232981853333, -122.6153724342029 45.46147581963461, -122.6168144364496 45.46146281508292, -122.6188804396815 45.46144680856868, -122.6222544450265 45.46143379796359, -122.6262764515408 45.46144578538879, -122.636558468157 45.46146875322021, -122.6371704840599 45.4642797577534, -122.6395075411153 45.47427777308746, -122.6376585383979 45.47435977929707)))",1.0154096217999065,6.684935465482969
238,97220,41051002901,2017,62,62,10,2.791274366794854,2.8132729408915518,0.53,4.5,POINT (-122.5927390489634 45.55144212686319),"MULTIPOLYGON (((-122.6045098883381 45.54966598352902, -122.6044788962374 45.55109298448836, -122.6008509136329 45.55544800059381, -122.5911898952246 45.5554380366117, -122.5889918910269 45.55543404480498, -122.5867628867814 45.55543205311513, -122.5857038847641 45.55543105706323, -122.5846858828135 45.5554280608571, -122.5786148712362 45.55542008348883, -122.5786688546135 45.55242308119934, -122.585830852186 45.54954905266275, -122.5912568505929 45.54741503118262, -122.5993978483641 45.54424099914816, -122.5993718704579 45.54821100167575, -122.6045408804276 45.54823698256885, -122.6045098883381 45.54966598352902)))",1.0033725938885785,6.6578215081769185
255,97220,41051008100,2017,62,62,10,2.791274366794854,2.8132729408915518,0.9505416666666666,3.5,POINT (-122.5525273753115 45.52804897124058),"MULTIPOLYGON (((-122.568607709552 45.52986110194845, -122.5661777052673 45.52992211080228, -122.5684217193519 45.53168010396583, -122.5648057191192 45.53287111799678, -122.5647407209941 45.5332291185029, -122.5633177225628 45.53399512426198, -122.5609427153135 45.53350613253482, -122.5602297140572 45.53352413514376, -122.5580387098546 45.53351814311363, -122.5490606924747 45.5334651757472, -122.5445676842379 45.533521192146, -122.5376346713135 45.5335692174213, -122.5377476308519 45.52628821072537, -122.5377656096624 45.52248920738153, -122.5467476271538 45.52255817515, -122.5582886495688 45.52263613371989, -122.5635946594505 45.52259611461233, -122.5668256661286 45.52269010306612, -122.5667716863402 45.52632910597178, -122.5686486899864 45.52634209920461, -122.568607709552 45.52986110194845)))",1.553105397726873,6.648675191409215
230,97213,41051001900,2017,62,62,10,2.791274366794854,2.8132729408915518,1.2848333333333337,3.5,POINT (-122.6238950060054 45.52653469734302),"MULTIPOLYGON (((-122.6316738106159 45.52645587170909, -122.6315088144424 45.52719887266291, -122.6307608188311 45.52824187587191, -122.6306518372431 45.53158287788783, -122.6303048357691 45.531436879077, -122.6304908367584 45.53155087845699, -122.630638837915 45.53170787799571, -122.6306388514241 45.53413187917233, -122.6306398525741 45.53433787926867, -122.6293078512825 45.53456088423059, -122.6251248398231 45.53393289915412, -122.6229258315808 45.53320490678524, -122.6170168128492 45.53186192755819, -122.6149888025446 45.53070593429107, -122.6150088001183 45.53026393397586, -122.6151237788332 45.52640693144329, -122.6172987830355 45.52641792359587, -122.617303764352 45.52306492176844, -122.617305743232 45.51927591971663, -122.6178007441805 45.5192769179442, -122.6230057541571 45.51928789930689, -122.6283417644836 45.5193168802088, -122.6309287693225 45.51930087093466, -122.6298777829754 45.52210987607135, -122.6316907947487 45.52360287027506, -122.6316738106159 45.52645587170909)))",1.042119129246592,6.594307621620411
232,97215,41051001900,2017,62,62,10,2.791274366794854,2.8132729408915518,1.2848333333333337,3.5,POINT (-122.6238950060054 45.52653469734302),"MULTIPOLYGON (((-122.6316738106159 45.52645587170909, -122.6315088144424 45.52719887266291, -122.6307608188311 45.52824187587191, -122.6306518372431 45.53158287788783, -122.6303048357691 45.531436879077, -122.6304908367584 45.53155087845699, -122.630638837915 45.53170787799571, -122.6306388514241 45.53413187917233, -122.6306398525741 45.53433787926867, -122.6293078512825 45.53456088423059, -122.6251248398231 45.53393289915412, -122.6229258315808 45.53320490678524, -122.6170168128492 45.53186192755819, -122.6149888025446 45.53070593429107, -122.6150088001183 45.53026393397586, -122.6151237788332 45.52640693144329, -122.6172987830355 45.52641792359587, -122.617303764352 45.52306492176844, -122.617305743232 45.51927591971663, -122.6178007441805 45.5192769179442, -122.6230057541571 45.51928789930689, -122.6283417644836 45.5193168802088, -122.6309287693225 45.51930087093466, -122.6298777829754 45.52210987607135, -122.6316907947487 45.52360287027506, -122.6316738106159 45.52645587170909)))",1.0,6.581347889544536
143,97215,41051001601,2017,62,62,10,2.791274366794854,3.035190379100027,0.0,4.166666666666667,POINT (-122.5903243155709 45.51273359139273),"MULTIPOLYGON (((-122.6019927000291 45.5167599730495, -122.6002396966166 45.51674697930245, -122.6002247105374 45.51924798087933, -122.5984297070846 45.51924198730465, -122.5948957166299 45.52216000180259, -122.5918997105781 45.52209801252876, -122.5881346939283 45.52039902493887, -122.5868436856108 45.51934902887212, -122.5852476815996 45.51917503447248, -122.5790446695041 45.51912505665272, -122.5789016527129 45.51616505510527, -122.5787466375898 45.51350805380807, -122.5786676251505 45.51130605255495, -122.5786696183515 45.51008705169853, -122.578677588951 45.50481604799783, -122.5822005987945 45.50537603596866, -122.588859611521 45.50538101249752, -122.5915876166731 45.50537200287486, -122.5994416317342 45.50538697519714, -122.6016696357766 45.50534996732053, -122.6019926962757 45.51608697264443, -122.6019927000291 45.5167599730495)))",1.2309043915957723,6.530472555125329
254,97216,41051008100,2017,62,62,10,2.791274366794854,2.8132729408915518,0.9505416666666666,3.5,POINT (-122.5525273753115 45.52804897124058),"MULTIPOLYGON (((-122.568607709552 45.52986110194845, -122.5661777052673 45.52992211080228, -122.5684217193519 45.53168010396583, -122.5648057191192 45.53287111799678, -122.5647407209941 45.5332291185029, -122.5633177225628 45.53399512426198, -122.5609427153135 45.53350613253482, -122.5602297140572 45.53352413514376, -122.5580387098546 45.53351814311363, -122.5490606924747 45.5334651757472, -122.5445676842379 45.533521192146, -122.5376346713135 45.5335692174213, -122.5377476308519 45.52628821072537, -122.5377656096624 45.52248920738153, -122.5467476271538 45.52255817515, -122.5582886495688 45.52263613371989, -122.5635946594505 45.52259611461233, -122.5668256661286 45.52269010306612, -122.5667716863402 45.52632910597178, -122.5686486899864 45.52634209920461, -122.568607709552 45.52986110194845)))",1.0272548438760405,6.4868750209935735
144,97216,41051001601,2017,62,62,10,2.791274366794854,3.035190379100027,0.0,4.166666666666667,POINT (-122.5903243155709 45.51273359139273),"MULTIPOLYGON (((-122.6019927000291 45.5167599730495, -122.6002396966166 45.51674697930245, -122.6002247105374 45.51924798087933, -122.5984297070846 45.51924198730465, -122.5948957166299 45.52216000180259, -122.5918997105781 45.52209801252876, -122.5881346939283 45.52039902493887, -122.5868436856108 45.51934902887212, -122.5852476815996 45.51917503447248, -122.5790446695041 45.51912505665272, -122.5789016527129 45.51616505510527, -122.5787466375898 45.51350805380807, -122.5786676251505 45.51130605255495, -122.5786696183515 45.51008705169853, -122.578677588951 45.50481604799783, -122.5822005987945 45.50537603596866, -122.588859611521 45.50538101249752, -122.5915876166731 45.50537200287486, -122.5994416317342 45.50538697519714, -122.6016696357766 45.50534996732053, -122.6019926962757 45.51608697264443, -122.6019927000291 45.5167599730495)))",1.0800611038858692,6.4840592358299745
292,97220,41051007900,2017,62,62,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.5481748443323 45.55335806102381),"MULTIPOLYGON (((-122.5577497907325 45.54810115556666, -122.5577658314294 45.55538416120095, -122.5577628522455 45.55911316412733, -122.5577608613822 45.56075016541456, -122.5547168536588 45.56040217655443, -122.5377508049834 45.55745623761695, -122.5381998047301 45.55725823576849, -122.5381667935444 45.55526723417664, -122.5381887842175 45.55359023265012, -122.5372327717025 45.55167523455072, -122.5373017596154 45.5494882324028, -122.5373407516222 45.54804423100953, -122.5373857449646 45.54683722979949, -122.5384637480975 45.54703122598444, -122.5474657700684 45.54790119344209, -122.5525067811579 45.54817117501656, -122.5530137818089 45.54811517309618, -122.5556717828851 45.54740316270151, -122.557828779905 45.54613515373804, -122.5577497907325 45.54810115556666)))",1.266434917197701,6.473122735861777
19,97233,41051009801,2017,62,62,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.4653739694945 45.51181468554469),"MULTIPOLYGON (((-122.475774467029 45.51914743867257, -122.4680814504665 45.51913847008036, -122.4674684491503 45.51913847258369, -122.465394444716 45.51914248105692, -122.4603204337524 45.51912750176459, -122.4551874227992 45.51914252273944, -122.4551294042518 45.51498351941563, -122.4550503905246 45.51191951711709, -122.4550243573694 45.50444151082456, -122.4584053633413 45.50444149683968, -122.4678813803787 45.50450445770076, -122.4755913942824 45.50455942586262, -122.4757004298935 45.51169643204732, -122.4757214395929 45.51364243377041, -122.475774467029 45.51914743867257)))",1.2503205602706806,6.4681644721919245
10,97030,41051010100,2017,62,62,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.444171605879 45.52613866368701),"MULTIPOLYGON (((-122.4566475168594 45.53948853430665, -122.4533675061408 45.53904454708515, -122.445306483101 45.53866757912052, -122.433425462852 45.5415826290785, -122.4334754609652 45.54105962847108, -122.4336984445508 45.53666662415373, -122.4336444382176 45.53506762312483, -122.4336484351333 45.53426862248607, -122.4336524313632 45.53329262170936, -122.433619410099 45.52782261758035, -122.4337833766111 45.51908361010136, -122.4338173556763 45.51366560573709, -122.4334573440078 45.51083560501084, -122.4310983318059 45.50882761316797, -122.4401013590337 45.51137757811604, -122.4448413736532 45.51267355968938, -122.4537364000665 45.51467752486453, -122.4551294042518 45.51498351941563, -122.4551874227992 45.51914252273944, -122.4551284560007 45.52666652942192, -122.4551614593876 45.52741352992766, -122.456094465658 45.52832652692997, -122.4564454684011 45.52875352587569, -122.4566475168594 45.53948853430665)))",1.217425714994882,6.458042981337832
289,97220,41051002903,2017,62,62,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.5707469516905 45.5430847000402),"MULTIPOLYGON (((-122.5790167527082 45.53404406712658, -122.5789177904236 45.54083607221251, -122.5788238107593 45.54451207511634, -122.5787718208284 45.54633407657663, -122.578711838779 45.54957107905292, -122.5787108421925 45.55018307948293, -122.5787088467258 45.55099608005666, -122.5786688546135 45.55242308119934, -122.5759358556434 45.55353809214591, -122.5756158557666 45.55366909342955, -122.5682188409649 45.55353512085923, -122.5678708404712 45.55356512217638, -122.5670618389956 45.55357612519501, -122.5670718397347 45.55370512525375, -122.5664998380842 45.55360412730722, -122.5660428338943 45.55300912856277, -122.5656958313257 45.55266712959691, -122.5655248300462 45.55249613010432, -122.5614368046748 45.54934314288097, -122.5605387915502 45.54729814463156, -122.5622487664218 45.54221513443097, -122.5638127389023 45.53675312454763, -122.5647407209941 45.5332291185029, -122.5648837209369 45.53317011793818, -122.5657167205346 45.53281411464073, -122.5677007210277 45.53222610698941, -122.5680857210291 45.53209510549326, -122.5689147219257 45.53197310239093, -122.5735067312563 45.53207908578254, -122.5790367510609 45.53374206684378, -122.5790167527082 45.53404406712658)))",1.212473414980445,6.456519196718006
228,97213,41051001801,2017,62,62,10,2.791274366794854,2.8132729408915518,0.5218333333333334,3.5,POINT (-122.6048341471602 45.52629654474877),"MULTIPOLYGON (((-122.6172987830355 45.52641792359587, -122.6151237788332 45.52640693144329, -122.6150088001183 45.53026393397586, -122.6149888025446 45.53070593429107, -122.6109317805932 45.52815394756752, -122.6088437737912 45.52764695483054, -122.6051927683799 45.52792296819431, -122.6022237696158 45.52915797967508, -122.5935307780659 45.5336390140118, -122.5928257721109 45.53281201604952, -122.5944007616307 45.53039600879281, -122.5964297658607 45.53046200147491, -122.5964807536804 45.52826099991582, -122.5986187477662 45.52647099107799, -122.5944737398522 45.52646700604306, -122.5943607266339 45.52413600497575, -122.5937297197869 45.52312400660519, -122.5983747272383 45.52287398974115, -122.6043257385827 45.52287596834031, -122.6148257588746 45.52292893060743, -122.617303764352 45.52306492176844, -122.6172987830355 45.52641792359587)))",1.3541835868463403,6.455558223958794
33,97030,41051010405,2017,62,62,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.4227527245086 45.51297205292266),"MULTIPOLYGON (((-122.4337833766111 45.51908361010136, -122.4211453493873 45.51905366169203, -122.4131263322907 45.51908469446381, -122.4124553307878 45.51906569719076, -122.4124753181115 45.51523969441737, -122.4138523142894 45.51326368737495, -122.4143523128887 45.5125526848176, -122.414723309194 45.51124368236234, -122.4147002980427 45.50795968012039, -122.413891286087 45.50484968125275, -122.4138962754812 45.50169167899428, -122.417318292066 45.50481766705953, -122.4183072961059 45.50547466344598, -122.4210663050647 45.50660565287453, -122.4310983318059 45.50882761316797, -122.4334573440078 45.51083560501084, -122.4338173556763 45.51366560573709, -122.4337833766111 45.51908361010136)))",1.201895306780962,6.453264394195088
