,zipcode,geo_id,year,maxNaics_est,y_pred,Naics_score,pedestrian_scaled,vehicle_scaled,sentiment_score,ratings,centroid,geometry,estabratio,final_score
93,97206,41051000401,2017,72,72,10,2.791274366794854,2.8132729408915518,1.1792416666666659,4.025,POINT (-122.614344197089 45.48350189146321),"MULTIPOLYGON (((-122.6205705527944 45.48277085560417, -122.6205695628056 45.48470486035378, -122.6205795730126 45.48667286514975, -122.6205535774751 45.48754386737519, -122.6194825897355 45.49029087776953, -122.6089925705297 45.49029191354619, -122.6087455516826 45.48667390509939, -122.6087405452676 45.48541390188119, -122.608726522537 45.48094789046111, -122.6087295176565 45.47998688798365, -122.6087205060288 45.47770288214879, -122.6087195049035 45.4774818815846, -122.6087294964965 45.47582487729716, -122.6114025034304 45.47628386971891, -122.6154545104503 45.47629285646698, -122.6174815139647 45.47629784983872, -122.6174755213077 45.47772485340275, -122.6174705287811 45.47917685702571, -122.6205885342598 45.47918484674423, -122.6205705527944 45.48277085560417)))",1.251468024657132,6.787771384310831
195,97211,41051003603,2017,72,72,10,2.791274366794854,2.8132729408915518,1.1489166666666664,4.181818181818182,POINT (-122.6254322033497 45.56777729892097),"MULTIPOLYGON (((-122.6306520415236 45.56823789567813, -122.6306430652311 45.57249489777844, -122.6298420688444 45.5734159012708, -122.6142450224801 45.57040695890805, -122.6160690275523 45.57069595215309, -122.6185790309323 45.57044794250551, -122.6190700305427 45.57021094051851, -122.6198420291255 45.56969393731985, -122.620409024008 45.56858293458725, -122.6204229917858 45.56279793148593, -122.6306560107234 45.56270989298012, -122.6306520415236 45.56823789567813)))",1.0393291203463966,6.761418854313124
176,97211,41051003000,2017,72,72,10,2.791274366794854,2.8132729408915518,1.2277657894736846,4.042105263157895,POINT (-122.6238894923057 45.55475833740645),"MULTIPOLYGON (((-122.6306839402941 45.55006288673837, -122.630675956842 45.55303488821018, -122.6306729603808 45.55367088852996, -122.6306679698845 45.55537788937695, -122.6306619861186 45.55829289081399, -122.6306609901404 45.5590148911681, -122.6306560107234 45.56270989298012, -122.6204229917858 45.56279793148593, -122.6204009664578 45.55826192917801, -122.6204009513451 45.55555092774922, -122.6148799407123 45.55552494832419, -122.6150509006493 45.54828094371108, -122.6207879116317 45.54829492249328, -122.6231859161338 45.54828491361611, -122.6306919302053 45.54824988582909, -122.6306839402941 45.55006288673837)))",1.032489273329632,6.7405869641992675
267,97217,41051003801,2017,72,72,10,2.791274366794854,2.8132729408915518,1.2321206896551722,3.431034482758621,POINT (-122.6840876199399 45.5811460360822),"MULTIPOLYGON (((-122.6924632414798 45.58309266545547, -122.692152244568 45.58375366680561, -122.6921782568304 45.58594866722179, -122.6922552626238 45.58696366716347, -122.6869142459082 45.58577868745974, -122.6806712243365 45.58402871101556, -122.6743342115957 45.58389773534148, -122.6745521770451 45.57761673257625, -122.6747881752548 45.577214731552, -122.6787541827761 45.57721471641234, -122.682087188585 45.57712270366367, -122.6868641976555 45.57712468543043, -122.6924202081422 45.5771156642211, -122.6924632414798 45.58309266545547)))",1.570613410972419,6.719481812637729
92,97202,41051000401,2017,72,72,10,2.791274366794854,2.8132729408915518,1.1792416666666659,4.025,POINT (-122.614344197089 45.48350189146321),"MULTIPOLYGON (((-122.6205705527944 45.48277085560417, -122.6205695628056 45.48470486035378, -122.6205795730126 45.48667286514975, -122.6205535774751 45.48754386737519, -122.6194825897355 45.49029087776953, -122.6089925705297 45.49029191354619, -122.6087455516826 45.48667390509939, -122.6087405452676 45.48541390188119, -122.608726522537 45.48094789046111, -122.6087295176565 45.47998688798365, -122.6087205060288 45.47770288214879, -122.6087195049035 45.4774818815846, -122.6087294964965 45.47582487729716, -122.6114025034304 45.47628386971891, -122.6154545104503 45.47629285646698, -122.6174815139647 45.47629784983872, -122.6174755213077 45.47772485340275, -122.6174705287811 45.47917685702571, -122.6205885342598 45.47918484674423, -122.6205705527944 45.48277085560417)))",1.0127839869031903,6.714330141925004
264,97217,41051003501,2017,72,72,10,2.791274366794854,2.8132729408915518,1.0387766666666662,3.8466666666666662,POINT (-122.6860025256407 45.559453077954),"MULTIPOLYGON (((-122.6975561376493 45.56269364154144, -122.6946011322727 45.56273565265671, -122.6886581208058 45.56270267498513, -122.6822321083106 45.56264969912166, -122.6787261016764 45.56265371229882, -122.6749650946583 45.56267572643993, -122.6749410623155 45.55687372475914, -122.6754460555651 45.55548872245324, -122.677509060024 45.55558571478889, -122.6787060650307 45.55607671046714, -122.6822940719298 45.55609169708302, -122.6848610758599 45.55592168745932, -122.6942240940351 45.555991652544, -122.6997391417717 45.56268963333624, -122.6975561376493 45.56269364154144)))",1.1959054217507488,6.672583403929381
117,97203,41051004001,2017,72,72,10,2.791274366794854,2.8132729408915518,1.0019749999999998,3.65,POINT (-122.7224223370377 45.58790330377214),"MULTIPOLYGON (((-122.7358843418226 45.58633749885016, -122.7290643598595 45.59190752561179, -122.7241103731573 45.59598754524856, -122.7123603330609 45.5927785905084, -122.7166753471116 45.59383557390662, -122.7146293326822 45.59193758158223, -122.7134653009265 45.58662358530582, -122.714539302973 45.58662558116517, -122.7145512886656 45.58404858074741, -122.7145722605402 45.57898357993695, -122.7182942752598 45.58036156587963, -122.7216612884432 45.58158455312442, -122.7227542927391 45.58198454897693, -122.7283063145652 45.5840175278546, -122.7323043302192 45.58547051258674, -122.7358843418226 45.58633749885016)))",1.082019200002755,6.565705079288971
118,97203,41051004002,2017,72,72,10,2.791274366794854,2.8132729408915518,1.0637708333333333,3.5,POINT (-122.7307047586924 45.57659125413372),"MULTIPOLYGON (((-122.7408313281255 45.58218547962733, -122.7358843418226 45.58633749885016, -122.7323043302192 45.58547051258674, -122.7283063145652 45.5840175278546, -122.7227542927391 45.58198454897693, -122.7216612884432 45.58158455312442, -122.7182942752598 45.58036156587963, -122.7145722605402 45.57898357993695, -122.713512248148 45.57711658371395, -122.7134952379616 45.57529058350777, -122.7185332434473 45.57455856422166, -122.7220092418569 45.5730865508225, -122.7241022376663 45.5716185427133, -122.7232292339641 45.57125054598593, -122.730521212648 45.56492651782566, -122.7361962434446 45.56852949664796, -122.7372982584846 45.5708594926005, -122.7375932627678 45.5715294915158, -122.7389432685078 45.57210148641929, -122.7470763111065 45.57699145559992, -122.7408313281255 45.58218547962733)))",1.102208541541895,6.544777440788195
119,97203,41051004101,2017,72,72,10,2.791274366794854,2.8132729408915518,1.3568333333333333,3.0,POINT (-122.7578498504284 45.6046109594932),"MULTIPOLYGON (((-122.7801415839191 45.6194964054551, -122.7750185758067 45.61899941191177, -122.7706185570664 45.61648741692484, -122.7641495468352 45.61583942543344, -122.7632685425409 45.6152344265073, -122.7586155250864 45.61295743252897, -122.7561325137704 45.61137643583022, -122.7523385010275 45.60976444110758, -122.7495584952269 45.6092854461854, -122.7462784795321 45.60757745910828, -122.7409154663123 45.60702448022256, -122.7364544412047 45.60402549762742, -122.7304144256162 45.60327752128325, -122.7257844057907 45.60128753925241, -122.7215183962088 45.60101655592351, -122.719196386459 45.60005356489155, -122.7241103731573 45.59598754524856, -122.7290643598595 45.59190752561179, -122.7326743717558 45.59281751167952, -122.7383083901243 45.59420248988086, -122.7460014148568 45.59603146001217, -122.747357402618 45.59336645470343, -122.7533934193007 45.59491043891306, -122.7566134400557 45.59809843395362, -122.7605974345896 45.59646342739743, -122.7644214295386 45.59493942094591, -122.7667714365279 45.59579841731396, -122.7659974269115 45.5942174182201, -122.770469467874 45.60074141271579, -122.7771594584098 45.59796940131665, -122.7784594682482 45.59948539984239, -122.7883405658154 45.6148683924229, -122.7801415839191 45.6194964054551)))",1.1829659076984538,6.505952784220982
270,97217,41051007201,2017,72,72,10,2.791274366794854,2.8132729408915518,0.7753846153846153,3.2692307692307687,POINT (-122.7008018750499 45.62378339328805),"MULTIPOLYGON (((-122.7637747633592 45.6544184332048, -122.7624138833083 45.65642637006789, -122.7435399381992 45.64687968664742, -122.7381086672215 45.64413249307261, -122.7133085831747 45.63743259349237, -122.6912491260912 45.62487128692946, -122.6911845615147 45.62483452194886, -122.691007470419 45.62473368103807, -122.675326888437 45.61816752593987, -122.675324290491 45.6181664380646, -122.6750074028913 45.61803374316447, -122.6439062978557 45.60973386346993, -122.6424922572791 45.60293086608043, -122.6454972598804 45.60237685405956, -122.651445270303 45.60222683068515, -122.6564822832454 45.6028388111775, -122.6642123014339 45.60347778108672, -122.6721103261851 45.60523875065147, -122.6787753483377 45.60695272494563, -122.6813473581966 45.60784971506676, -122.7017014377355 45.61522563628117, -122.7019854392182 45.61539563518633, -122.7048314551176 45.61728662422756, -122.7065894575013 45.61711761720032, -122.7076334590023 45.61703261303096, -122.7158154941946 45.6205795809655, -122.717554501674 45.62133357411992, -122.7293305579767 45.62745852756868, -122.7364366003554 45.63266849927793, -122.743445645085 45.63833647109249, -122.7625987575813 45.65364143403048, -122.7637747633592 45.6544184332048)))",1.4400097964719198,6.4889761503919114
88,97202,41051000301,2017,72,72,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.6318795321455 45.48410071214266),"MULTIPOLYGON (((-122.6435166338574 45.49031079585096, -122.6395706265237 45.49029080926334, -122.6376026229568 45.49029781599085, -122.6346376175531 45.4903028261142, -122.634336617319 45.49036282728007, -122.630807612053 45.49059083985463, -122.6297636086686 45.49031084275552, -122.6256706010836 45.49029385667379, -122.6227615957353 45.49028986658471, -122.6194825897355 45.49029087776953, -122.6205535774751 45.48754386737519, -122.6205795730126 45.48667286514975, -122.6205695628056 45.48470486035378, -122.6205705527944 45.48277085560417, -122.6205885342598 45.47918484674423, -122.6226545378886 45.47918983993068, -122.6267805452356 45.4792188263683, -122.6282275480789 45.4792798217324, -122.6343675563065 45.47880980035, -122.6344385354319 45.474837790896, -122.6376585383979 45.47435977929707, -122.6395075411153 45.47427777308746, -122.6412515835802 45.48167278408965, -122.6435166338574 45.49031079585096)))",1.3068156856765683,6.485547587701428
99,97202,41051000902,2017,72,72,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.631260842847 45.4937841136101),"MULTIPOLYGON (((-122.6396166673302 45.49793482647003, -122.6375886626921 45.49778383318881, -122.6365756596847 45.49757783624227, -122.6320666470278 45.49679185009201, -122.6315026459502 45.49678885204352, -122.6293136420759 45.49683585975644, -122.6226006320016 45.49732988427375, -122.6226356112724 45.493325874405, -122.6227615957353 45.49028986658471, -122.6256706010836 45.49029385667379, -122.6297636086686 45.49031084275552, -122.630807612053 45.49059083985463, -122.634336617319 45.49036282728007, -122.6346376175531 45.4903028261142, -122.6376026229568 45.49029781599085, -122.6395706265237 45.49029080926334, -122.6396166673302 45.49793482647003)))",1.2611585895937456,6.471499250445175
182,97211,41051003200,2017,72,72,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.6454604943331 45.55530803841364),"MULTIPOLYGON (((-122.6503569946369 45.55310681504514, -122.6503290051225 45.55499881591616, -122.6499100068443 45.55545081766175, -122.649712026716 45.55908581988254, -122.6496850468793 45.56271482146405, -122.6424180329263 45.56268684876405, -122.6408580299645 45.56268685462697, -122.6409310098561 45.55905285274078, -122.6409539896305 45.55541485104141, -122.6409219764598 45.55306185011698, -122.6409709697334 45.55183784939205, -122.6403759638334 45.55098185122037, -122.6401879620665 45.550728851805, -122.6394219575464 45.55017885439926, -122.6390249547638 45.54981485570683, -122.6406459620566 45.55057085003571, -122.6411059498544 45.54822384729025, -122.6472719616187 45.54823182448268, -122.6503959675788 45.54823581292707, -122.6503569946369 45.55310681504514)))",1.2564942631286735,6.470064073071307
194,97211,41051003602,2017,72,72,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.6408818913294 45.56932423026446),"MULTIPOLYGON (((-122.6517591376527 45.57830481989748, -122.6381260948061 45.57525487061241, -122.6298780695202 45.57352490118717, -122.6298420688444 45.5734159012708, -122.6306430652311 45.57249489777844, -122.6306520415236 45.56823789567813, -122.6306560107234 45.56270989298012, -122.6359270206361 45.56269287316184, -122.6408580299645 45.56268685462697, -122.6424180329263 45.56268684876405, -122.6496850468793 45.56271482146405, -122.650074047629 45.56271682000285, -122.6500320793719 45.56842982248322, -122.6500510908659 45.57048682324744, -122.6500530985064 45.57185782379711, -122.6500731230756 45.57626182551083, -122.6501061283853 45.57720382576765, -122.6517591376527 45.57830481989748)))",1.1795459841900713,6.446387679551737
268,97217,41051003802,2017,72,72,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.6836120709675 45.57352984831599),"MULTIPOLYGON (((-122.6924202081422 45.5771156642211, -122.6868641976555 45.57712468543043, -122.682087188585 45.57712270366367, -122.6787541827761 45.57721471641234, -122.6747881752548 45.577214731552, -122.674805167427 45.57580273105533, -122.6748691347891 45.56991772901335, -122.678744142053 45.56990171433144, -122.6821431484303 45.56988870145371, -122.6873251583913 45.56991168183239, -122.6885851607933 45.56991367706044, -122.6924821682658 45.56992766230316, -122.6924202081422 45.5771156642211)))",1.119719979958791,6.427979678249804
269,97217,41051003803,2017,72,72,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.6847288135478 45.56629654695877),"MULTIPOLYGON (((-122.6945321721557 45.56992765453832, -122.6924821682658 45.56992766230316, -122.6885851607933 45.56991367706044, -122.6873251583913 45.56991168183239, -122.6821431484303 45.56988870145371, -122.678744142053 45.56990171433144, -122.6748691347891 45.56991772901335, -122.6749650946583 45.56267572643993, -122.6787261016764 45.56265371229882, -122.6822321083106 45.56264969912166, -122.6886581208058 45.56270267498513, -122.6946011322727 45.56273565265671, -122.6945321721557 45.56992765453832)))",1.107281540482553,6.42415246610327
265,97217,41051003502,2017,72,72,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.6828718116551 45.55145495552078),"MULTIPOLYGON (((-122.6942240940351 45.555991652544, -122.6848610758599 45.55592168745932, -122.6822940719298 45.55609169708302, -122.6787060650307 45.55607671046714, -122.677509060024 45.55558571478889, -122.6754460555651 45.55548872245324, -122.6755110508346 45.55461672194671, -122.6755600131592 45.54783171971022, -122.67803901786 45.54782971054262, -122.6788040203661 45.54801870776846, -122.6767649924385 45.5436977140231, -122.677929985887 45.54212270927307, -122.6779039939307 45.54357670979491, -122.6791010024739 45.54470270571391, -122.6852840272291 45.54703868354343, -122.6912060681098 45.55236266293666, -122.6942240940351 45.555991652544)))",1.049753757904952,6.406451609925546
