,zipcode,geo_id,year,maxNaics_est,y_pred,Naics_score,pedestrian_scaled,vehicle_scaled,sentiment_score,ratings,centroid,geometry,estabratio,final_score
299,97221,41051006801,2017,54,54,10,2.791274366794854,2.8132729408915518,1.1040625,5.0,POINT (-122.7355098554092 45.49266514581729),"MULTIPOLYGON (((-122.7437898297179 45.49229645639817, -122.7435688338148 45.49302945809065, -122.7432288416749 45.49441146102561, -122.7427018466354 45.49537946408589, -122.7422848488248 45.49586346615136, -122.7398028561096 45.49781547730757, -122.732828843664 45.49793750176225, -122.7297148405264 45.49839351325218, -122.7290958365484 45.49792851475385, -122.7268898338012 45.49816552277858, -122.7261318291574 45.49763152465071, -122.7265548131949 45.494843519169, -122.7268578106994 45.49433451739195, -122.7287187948979 45.49113850644342, -122.7290447930542 45.49073350475625, -122.7303637805083 45.48825649678077, -122.7316197753324 45.48702449081003, -122.7437437975558 45.48707844991185, -122.7437518022608 45.48784145085628, -122.7437668105319 45.48918245251268, -122.7437848204994 45.49079845450851, -122.7437898297179 45.49229645639817)))",1.0671454550871815,7.007924696238027
67,97205,41051005200,2017,54,54,10,2.791274366794854,2.8132729408915518,1.0488142857142857,4.285714285714286,POINT (-122.6908303541848 45.52052672771114),"MULTIPOLYGON (((-122.6982039085651 45.52129363038586, -122.6981869203989 45.52342663089632, -122.6963249162021 45.52330963757141, -122.695392914188 45.52326664091534, -122.6922699073838 45.52311265211566, -122.6902209028808 45.52300465946036, -122.6892179007314 45.52296166305743, -122.6882148985486 45.52291266665264, -122.6865608952151 45.52287967259279, -122.6859298940579 45.5228876748642, -122.6831438889637 45.5229256848942, -122.6831008863662 45.52247368492588, -122.6841518775658 45.52053268062804, -122.6848688715688 45.51920967770586, -122.6863058595203 45.51655267187107, -122.6903308729818 45.51759365775172, -122.6927388798396 45.51800164923836, -122.6963968920104 45.51893663635911, -122.6978408963578 45.51922363124994, -122.6982139004731 45.51983563004292, -122.6982039085651 45.52129363038586)))",1.7393264051546495,6.977969933621424
282,97219,41051006602,2017,54,54,10,2.791274366794854,2.8132729408915518,1.0741312499999998,4.2125,POINT (-122.7074189210118 45.47107649740301),"MULTIPOLYGON (((-122.7231386954153 45.47623050359112, -122.7115956749824 45.47613354124699, -122.7077326679516 45.4760675537899, -122.7026776593303 45.47607957035973, -122.6965616485889 45.47604059031664, -122.6960296422779 45.47510559044002, -122.693716615443 45.47112959102186, -122.6931576129284 45.47085559234377, -122.6858895980839 45.47039061492573, -122.688944601428 45.47008060453248, -122.6932565901529 45.46686558501296, -122.695729586714 45.46556357487749, -122.6973365862565 45.46502956886057, -122.6990165888772 45.46500856350235, -122.7059376063688 45.46606754330932, -122.7146946285479 45.46738751752717, -122.7153496297656 45.46741051547278, -122.7231676429318 45.46745349058907, -122.7231386954153 45.47623050359112)))",1.765250180671533,6.9712088425716745
161,97229,41051004300,2017,54,54,10,2.791274366794854,2.8132729408915518,1.1258541666666662,4.875,POINT (-122.7696653845641 45.57922811512978),"MULTIPOLYGON (((-122.833371556315 45.60564032080291, -122.8299715428095 45.60392032396405, -122.8262645448248 45.6048593305281, -122.8234835466726 45.60562433545083, -122.820540567852 45.60969734374515, -122.8176995785915 45.6119983499311, -122.8180855847324 45.61297635030285, -122.8160845963378 45.61529235516269, -122.8134425998194 45.61634235964306, -122.8107315977513 45.61646036336474, -122.8089936013445 45.61737836642566, -122.8097536115559 45.61899236673948, -122.8068176015802 45.61780036963129, -122.8047496149803 45.6204663743504, -122.8017286069106 45.61961637761674, -122.7976105993107 45.61903838256036, -122.7908445948407 45.61947339159769, -122.7894865727432 45.61587239141015, -122.7883405658154 45.6148683924229, -122.7784594682482 45.59948539984239, -122.7771594584098 45.59796940131665, -122.7718374185491 45.59180140792548, -122.764307375272 45.58531041924755, -122.7561083437169 45.5809334333206, -122.7470763111065 45.57699145559992, -122.7389432685078 45.57210148641929, -122.7375932627678 45.5715294915158, -122.7372982584846 45.5708594926005, -122.7361962434446 45.56852949664796, -122.730521212648 45.56492651782566, -122.7226941720218 45.56029154679835, -122.7168991449534 45.55740256813226, -122.7026410887138 45.55216062040191, -122.6979840694339 45.55028563730826, -122.6920020278974 45.54486365820981, -122.6965700164203 45.54123964058566, -122.7055040273199 45.54014460759025, -122.710201028011 45.53866259012833, -122.7140240332253 45.53829257607978, -122.7178440489042 45.53980556229995, -122.7198120644789 45.54193355534801, -122.721876059058 45.54025254757286, -122.7244170641965 45.54030753826061, -122.7267120575267 45.53832252965623, -122.7262170701436 45.54076153170342, -122.7271510842718 45.54298352848292, -122.7267120887625 45.54394153018836, -122.7290061074377 45.54651652196156, -122.7320971109958 45.54609951051761, -122.7349951092076 45.54478649974148, -122.7336991196269 45.54710450467152, -122.7353321257211 45.54764249866982, -122.7330651242521 45.54815350708635, -122.7334801305934 45.5491525056183, -122.7353991371528 45.54967649854288, -122.7398361752043 45.55500648232243, -122.7413631789165 45.55515247663634, -122.7442521967677 45.55737746591918, -122.7459542021562 45.55776545956572, -122.7495232067348 45.55736944622308, -122.7521811886793 45.55367643965788, -122.7531791856088 45.5529974374391, -122.752815205405 45.55659843837965, -122.7548842045731 45.55617943389568, -122.7571891973237 45.55458342876129, -122.7558142126577 45.55750643199294, -122.7577072172709 45.55808342800034, -122.7602842156897 45.55746342241542, -122.7605932223806 45.55861642192064, -122.7636852266289 45.55896641541227, -122.7602552315145 45.56029042287405, -122.7596622350277 45.56099642421453, -122.7604272400632 45.56179242272649, -122.7622412381276 45.56120441885012, -122.7631092429424 45.56194541716824, -122.7653212417441 45.56143641245938, -122.7847092797602 45.56553337393122, -122.7896222845431 45.56570636404422, -122.7905402975325 45.56784136336517, -122.7898433125434 45.57054736623358, -122.7911343252127 45.57257036483747, -122.7944323317176 45.57323735886029, -122.7942383516983 45.57672736134538, -122.7964403699447 45.57956935901409, -122.79816437747 45.58061935653433, -122.7994483922716 45.58298635579146, -122.8051324158622 45.58620234802588, -122.805771427296 45.58806934833235, -122.8099034385746 45.58937634228239, -122.8108534409265 45.58963434087694, -122.8120844439405 45.58996233906039, -122.8135554575219 45.59205533838265, -122.8188484759005 45.59436733172659, -122.8201274848065 45.59568033089187, -122.8254744943005 45.59645532303383, -122.8264514997991 45.59723132227353, -122.8264505119115 45.59927532441215, -122.8274825167433 45.59992732348273, -122.8321265199975 45.59974231602502, -122.8326995249482 45.60048331596708, -122.8327745431456 45.60352631929523, -122.833371556315 45.60564032080291)))",1.0,6.955508145954791
78,97239,41051005900,2017,54,54,10,2.791274366794854,2.8132729408915518,0.0,4.166666666666667,POINT (-122.6733567500954 45.48502306350282),"MULTIPOLYGON (((-122.6826366979984 45.48898565996902, -122.6778067022937 45.49131168081236, -122.6769317065921 45.49236268581635, -122.6788997377073 45.49723768830358, -122.6809157618803 45.50085468670682, -122.6781287516699 45.49997569619286, -122.6651017335168 45.5011787422757, -122.6654517160547 45.49790873641899, -122.6685096758439 45.48962870925214, -122.669143646995 45.4842316963623, -122.6683276185997 45.47938068941372, -122.6675525917125 45.47477768275255, -122.6664825365991 45.46515766686802, -122.6664825320074 45.46432866519844, -122.6685655368461 45.46458965913364, -122.671497568884 45.46947665946438, -122.6725385697818 45.46932665582858, -122.674169577511 45.47022165233071, -122.6769605978931 45.47301664869782, -122.6769496057893 45.47442465142791, -122.6782446080723 45.47443764723326, -122.677625597355 45.47272064597557, -122.679430600941 45.47281464030166, -122.6802146446502 45.48031965188621, -122.6809036661561 45.4839106563381, -122.6825166851182 45.48675065621908, -122.6826366979984 45.48898565996902)))",2.8134455289375913,6.949126001012512
207,97212,41051002303,2017,54,54,10,2.791274366794854,2.8132729408915518,1.202348360655738,4.4590163934426235,POINT (-122.6675584335422 45.53435910329112),"MULTIPOLYGON (((-122.6792279826836 45.5411037042101, -122.6666779583322 45.54101675024552, -122.6666929471361 45.53900074950749, -122.661620935835 45.53870376797419, -122.6575609297833 45.53900378294961, -122.6575938998731 45.53362178080632, -122.6565868979513 45.5336207844715, -122.6565278691741 45.52847378272982, -122.653572865994 45.52891279359655, -122.6567168666267 45.52795178184778, -122.6616958632864 45.52564976301196, -122.6633208665586 45.5256817571608, -122.6653458786047 45.52715275036141, -122.6672948877827 45.52813474364844, -122.6690018881706 45.5276207373036, -122.6739439217216 45.5319577207763, -122.678035947983 45.53527670688007, -122.6832679726299 45.53791668851637, -122.6792279826836 45.5411037042101)))",1.2546572613869766,6.929405945591307
43,97219,41051006300,2017,54,54,10,2.791274366794854,2.8132729408915518,1.68525,4.142857142857143,POINT (-122.6705045035218 45.44872657661848),"MULTIPOLYGON (((-122.6965005474965 45.45855456033198, -122.6930665407783 45.45833057060415, -122.6911525582052 45.46189758288529, -122.6898805623069 45.46297158879906, -122.6880235616861 45.46338859539937, -122.6855065551808 45.46296160255187, -122.6848635549543 45.46310460483904, -122.6807155503708 45.46348061860986, -122.6741555527663 45.46580664380883, -122.6734855554221 45.46647764724279, -122.6725385697818 45.46932665582858, -122.671497568884 45.46947665946438, -122.6685655368461 45.46458965913364, -122.6664825320074 45.46432866519844, -122.6653025170598 45.46197266415732, -122.6648815138019 45.46150566453108, -122.6609774872477 45.45781366913716, -122.6591034652327 45.45433566769398, -122.6581104565093 45.4530226679884, -122.6526034084747 45.44573566915605, -122.6466033888272 45.44373568264597, -122.6452033754968 45.44163568213784, -122.6479703611241 45.43822766652372, -122.6508323573284 45.43677565504975, -122.6510083549655 45.4362936534976, -122.6487233324185 45.43271265228561, -122.6549573407358 45.4326626343606, -122.6604493484878 45.43269661873576, -122.6661433565598 45.43273760254404, -122.6662963567706 45.43273760210668, -122.6726753658353 45.43278658396768, -122.673309366726 45.4327895821609, -122.6738443713869 45.43349058199362, -122.6755113825411 45.4350675802559, -122.6758783848049 45.43537957979887, -122.677796391225 45.43604357553282, -122.6783503939123 45.43638257457579, -122.6800804148649 45.43966257574827, -122.6803504246333 45.44132357808292, -122.682597440766 45.44359757570324, -122.68711846459 45.44661556779012, -122.6884124879333 45.45036557068299, -122.6918165141743 45.45403856688245, -122.6957605256829 45.45497655642873, -122.6965005474965 45.45855456033198)))",1.070483569272378,6.924042467635671
216,97212,41051002600,2017,54,54,10,2.791274366794854,2.8132729408915518,1.3345200000000002,4.42,POINT (-122.6264447781244 45.54151267013279),"MULTIPOLYGON (((-122.6306919302053 45.54824988582909, -122.6231859161338 45.54828491361611, -122.6207879116317 45.54829492249328, -122.6210608947248 45.54516891984413, -122.6215488936904 45.54481691786098, -122.6220928928684 45.5444839156828, -122.6229398904597 45.54376291218969, -122.6229598812502 45.54210391125898, -122.6229648727033 45.54056891044763, -122.6229658641433 45.53903290965045, -122.6229178407351 45.53484990766448, -122.622863834746 45.53379390731534, -122.6229258315808 45.53320490678524, -122.6251248398231 45.53393289915412, -122.6293078512825 45.53456088423059, -122.6306398525741 45.53433787926867, -122.6306648571693 45.5351538795736, -122.6306678784306 45.53896788141351, -122.6306758903889 45.54111088242409, -122.6306778956648 45.5420568828758, -122.6306849100399 45.54463388410046, -122.6306869136272 45.54527688440508, -122.6306919302053 45.54824988582909)))",1.1001216583230848,6.910519681849076
42,97034,41051006300,2017,54,54,10,2.791274366794854,2.8132729408915518,1.68525,4.142857142857143,POINT (-122.6705045035218 45.44872657661848),"MULTIPOLYGON (((-122.6965005474965 45.45855456033198, -122.6930665407783 45.45833057060415, -122.6911525582052 45.46189758288529, -122.6898805623069 45.46297158879906, -122.6880235616861 45.46338859539937, -122.6855065551808 45.46296160255187, -122.6848635549543 45.46310460483904, -122.6807155503708 45.46348061860986, -122.6741555527663 45.46580664380883, -122.6734855554221 45.46647764724279, -122.6725385697818 45.46932665582858, -122.671497568884 45.46947665946438, -122.6685655368461 45.46458965913364, -122.6664825320074 45.46432866519844, -122.6653025170598 45.46197266415732, -122.6648815138019 45.46150566453108, -122.6609774872477 45.45781366913716, -122.6591034652327 45.45433566769398, -122.6581104565093 45.4530226679884, -122.6526034084747 45.44573566915605, -122.6466033888272 45.44373568264597, -122.6452033754968 45.44163568213784, -122.6479703611241 45.43822766652372, -122.6508323573284 45.43677565504975, -122.6510083549655 45.4362936534976, -122.6487233324185 45.43271265228561, -122.6549573407358 45.4326626343606, -122.6604493484878 45.43269661873576, -122.6661433565598 45.43273760254404, -122.6662963567706 45.43273760210668, -122.6726753658353 45.43278658396768, -122.673309366726 45.4327895821609, -122.6738443713869 45.43349058199362, -122.6755113825411 45.4350675802559, -122.6758783848049 45.43537957979887, -122.677796391225 45.43604357553282, -122.6783503939123 45.43638257457579, -122.6800804148649 45.43966257574827, -122.6803504246333 45.44132357808292, -122.682597440766 45.44359757570324, -122.68711846459 45.44661556779012, -122.6884124879333 45.45036557068299, -122.6918165141743 45.45403856688245, -122.6957605256829 45.45497655642873, -122.6965005474965 45.45855456033198)))",1.0,6.902355215551861
156,97209,41051004900,2017,54,54,10,2.791274366794854,2.8132729408915518,0.890664285714286,4.342857142857143,POINT (-122.6938907244246 45.53015213435212),"MULTIPOLYGON (((-122.7008519923495 45.53544862370875, -122.6947609814063 45.53556464595182, -122.6946569653242 45.53270964568866, -122.6905999580211 45.53278466045955, -122.6904939419501 45.5299326601549, -122.6894569360756 45.52923166374151, -122.6893739240598 45.52710066351678, -122.688306914199 45.52569366701945, -122.688222902103 45.52354866678365, -122.6882148985486 45.52291266665264, -122.6892179007314 45.52296166305743, -122.6902209028808 45.52300465946036, -122.6922699073838 45.52311265211566, -122.6923629215044 45.52561865236847, -122.6924159295395 45.52704465251119, -122.6924959415876 45.5291826527221, -122.6925229456061 45.52989565279095, -122.6945779532787 45.53057164549408, -122.6986339605812 45.53049663076454, -122.6986879686169 45.53192263086623, -122.7007429762827 45.53259762353525, -122.7008519923495 45.53544862370875)))",1.4701528718432586,6.86406818710803
245,97214,41051002000,2017,54,54,10,2.791274366794854,2.8132729408915518,0.9384598214285721,4.428571428571429,POINT (-122.6378145702095 45.52521378720616),"MULTIPOLYGON (((-122.6454908209558 45.52358982059866, -122.6454498338802 45.52592382173857, -122.6454488525241 45.52927082316521, -122.644847855731 45.53005182567624, -122.6448458561283 45.53012382571428, -122.6371008433537 45.53047685395862, -122.6346388418051 45.53103986315315, -122.6317008519736 45.53386787517734, -122.6306398525741 45.53433787926867, -122.6306388514241 45.53413187917233, -122.630638837915 45.53170787799571, -122.6304908367584 45.53155087845699, -122.6303048357691 45.531436879077, -122.6306518372431 45.53158287788783, -122.6307608188311 45.52824187587191, -122.6315088144424 45.52719887266291, -122.6316738106159 45.52645587170909, -122.6316907947487 45.52360287027506, -122.6298777829754 45.52210987607135, -122.6309287693225 45.51930087093466, -122.634824776772 45.51930585698213, -122.6373247815511 45.51930884802885, -122.6390987849361 45.51930984167505, -122.6455247972051 45.51931481866, -122.6454908209558 45.52358982059866)))",1.3134753168112043,6.8569396536915725
190,97212,41051003402,2017,54,54,10,2.791274366794854,2.8132729408915518,1.3044285714285713,4.071428571428571,POINT (-122.6685930421094 45.55139893994423),"MULTIPOLYGON (((-122.6755110508346 45.55461672194671, -122.6712030424166 45.55457473798256, -122.6680020362909 45.55456674990455, -122.6667520339551 45.55457375456349, -122.6615360239735 45.55456077398991, -122.6615859890314 45.54826877154139, -122.6666839986488 45.54825575267617, -122.6712340073136 45.54825873584397, -122.6733010111255 45.54823772819034, -122.6755600131592 45.54783171971022, -122.6755110508346 45.55461672194671)))",1.187183969908376,6.820796437062129
276,97219,41051006200,2017,54,54,10,2.791274366794854,2.8132729408915518,1.3483333333333334,4.0,POINT (-122.6885072242849 45.46491458631364),"MULTIPOLYGON (((-122.7101285619123 45.45734151606716, -122.697348583333 45.46452056794805, -122.6943165877297 45.46614158037116, -122.6932565901529 45.46686558501296, -122.688944601428 45.47008060453248, -122.6858895980839 45.47039061492573, -122.6794015836202 45.46975263460814, -122.6787505840999 45.47003063722726, -122.6775575887218 45.47120664330762, -122.677625597355 45.47272064597557, -122.6782446080723 45.47443764723326, -122.6769496057893 45.47442465142791, -122.6769605978931 45.47301664869782, -122.674169577511 45.47022165233071, -122.6725385697818 45.46932665582858, -122.6734855554221 45.46647764724279, -122.6741555527663 45.46580664380883, -122.6807155503708 45.46348061860986, -122.6848635549543 45.46310460483904, -122.6855065551808 45.46296160255187, -122.6880235616861 45.46338859539937, -122.6898805623069 45.46297158879906, -122.6911525582052 45.46189758288529, -122.6930665407783 45.45833057060415, -122.6965005474965 45.45855456033198, -122.6990215542707 45.45903555332028, -122.699701550946 45.45827654991811, -122.7050945582124 45.45806253282972, -122.7101285619123 45.45734151606716)))",1.062931758278909,6.774096122861123
66,97201,41051005200,2017,54,54,10,2.791274366794854,2.8132729408915518,1.0488142857142857,4.285714285714286,POINT (-122.6908303541848 45.52052672771114),"MULTIPOLYGON (((-122.6982039085651 45.52129363038586, -122.6981869203989 45.52342663089632, -122.6963249162021 45.52330963757141, -122.695392914188 45.52326664091534, -122.6922699073838 45.52311265211566, -122.6902209028808 45.52300465946036, -122.6892179007314 45.52296166305743, -122.6882148985486 45.52291266665264, -122.6865608952151 45.52287967259279, -122.6859298940579 45.5228876748642, -122.6831438889637 45.5229256848942, -122.6831008863662 45.52247368492588, -122.6841518775658 45.52053268062804, -122.6848688715688 45.51920967770586, -122.6863058595203 45.51655267187107, -122.6903308729818 45.51759365775172, -122.6927388798396 45.51800164923836, -122.6963968920104 45.51893663635911, -122.6978408963578 45.51922363124994, -122.6982139004731 45.51983563004292, -122.6982039085651 45.52129363038586)))",1.0535216921814266,6.766953098860432
152,97209,41051004500,2017,54,54,10,2.791274366794854,2.8132729408915518,1.1319305555555554,3.9259259259259265,POINT (-122.7016376960754 45.53831061015139),"MULTIPOLYGON (((-122.7244170641965 45.54030753826061, -122.721876059058 45.54025254757286, -122.7198120644789 45.54193355534801, -122.7178440489042 45.53980556229995, -122.7140240332253 45.53829257607978, -122.710201028011 45.53866259012833, -122.7055040273199 45.54014460759025, -122.6965700164203 45.54123964058566, -122.6920020278974 45.54486365820981, -122.6908620196817 45.54377666215022, -122.6832679726299 45.53791668851637, -122.6859319649592 45.53562767817628, -122.6943969830339 45.53598164737397, -122.6947609814063 45.53556464595182, -122.7008519923495 45.53544862370875, -122.7110990108331 45.5352665863039, -122.7119600133499 45.53542458318847, -122.7136870234144 45.53664357706938, -122.713596009517 45.53417557703639, -122.7182690132543 45.53324855989614, -122.7182450270202 45.53573256030423, -122.7196810406887 45.53769955530726, -122.7239130603415 45.53978654005364, -122.7267120575267 45.53832252965623, -122.7244170641965 45.54030753826061)))",1.3134352478955058,6.761796626788737
68,97209,41051005200,2017,54,54,10,2.791274366794854,2.8132729408915518,1.0488142857142857,4.285714285714286,POINT (-122.6908303541848 45.52052672771114),"MULTIPOLYGON (((-122.6982039085651 45.52129363038586, -122.6981869203989 45.52342663089632, -122.6963249162021 45.52330963757141, -122.695392914188 45.52326664091534, -122.6922699073838 45.52311265211566, -122.6902209028808 45.52300465946036, -122.6892179007314 45.52296166305743, -122.6882148985486 45.52291266665264, -122.6865608952151 45.52287967259279, -122.6859298940579 45.5228876748642, -122.6831438889637 45.5229256848942, -122.6831008863662 45.52247368492588, -122.6841518775658 45.52053268062804, -122.6848688715688 45.51920967770586, -122.6863058595203 45.51655267187107, -122.6903308729818 45.51759365775172, -122.6927388798396 45.51800164923836, -122.6963968920104 45.51893663635911, -122.6978408963578 45.51922363124994, -122.6982139004731 45.51983563004292, -122.6982039085651 45.52129363038586)))",1.0329107010290282,6.760611255428925
286,97219,41051006702,2017,54,54,10,2.791274366794854,2.8132729408915518,0.9758823529411765,4.294117647058823,POINT (-122.7131904884798 45.47967152101631),"MULTIPOLYGON (((-122.7271377460249 45.4834985009037, -122.7231937479136 45.48498551628348, -122.7232327527421 45.48578051732105, -122.7199097447721 45.48544452800522, -122.7164707328151 45.48446853807557, -122.7101787058847 45.48180055492637, -122.7077437002278 45.4815685626568, -122.7013796777373 45.47962958057144, -122.6982736618718 45.47782658776471, -122.6977726589844 45.47747758881523, -122.6965616485889 45.47604059031664, -122.7026776593303 45.47607957035973, -122.7077326679516 45.4760675537899, -122.7115956749824 45.47613354124699, -122.7231386954153 45.47623050359112, -122.7231807433294 45.48422351520669, -122.7237377448499 45.48431151346847, -122.7271377460249 45.4834985009037)))",1.0478281362919708,6.7453462904548855
74,97201,41051005800,2017,54,54,10,2.791274366794854,2.8132729408915518,0.9877142857142853,4.25,POINT (-122.6964621967328 45.49965442750418),"MULTIPOLYGON (((-122.7132148308416 45.5021755736373, -122.7125808356604 45.50325957602898, -122.7082748267969 45.50314259115166, -122.7058548329715 45.50508260000897, -122.7009808251063 45.5053396172363, -122.6999378281017 45.50623562109535, -122.6972628205363 45.50579263043966, -122.6971258232847 45.50633363103916, -122.6957558278437 45.50762263615839, -122.6935588459324 45.51162664484238, -122.6883778222847 45.509151662618, -122.6889068383229 45.51185266141609, -122.6872828245432 45.50993266669413, -122.6841968067563 45.50779367705775, -122.681985794877 45.50641668449288, -122.6820157877157 45.50511968402842, -122.6874197855229 45.50287366441221, -122.683918779079 45.50291567672965, -122.6826857577507 45.49951467937216, -122.6804117398247 45.49710768280206, -122.6823777329728 45.49524367249891, -122.6814117231847 45.49383267319935, -122.6816687136356 45.49206066900339, -122.6840087147745 45.49150065994984, -122.6866127222574 45.49197265189871, -122.687013731052 45.49338565309233, -122.6914877538548 45.49591364218723, -122.6952347617419 45.49606262946584, -122.6972327638904 45.49578562206528, -122.6980017629361 45.49537161869355, -122.695839747875 45.49346262286453, -122.6956337267317 45.4898636173308, -122.6934817108922 45.48779362102781, -122.6945337099988 45.48730761661726, -122.6981667268644 45.48908660737401, -122.7007847511468 45.49244560413642, -122.7025407529891 45.49220459770959, -122.704554771439 45.49472759496467, -122.7068557761375 45.49479658713196, -122.7052267693737 45.4941595917114, -122.7055087622752 45.49285558860088, -122.7025887435508 45.49056859481642, -122.7103377578295 45.49058056838845, -122.7106717723528 45.49294357100647, -122.7121397872465 45.49500756921625, -122.7116097933176 45.49620557294214, -122.7129918076938 45.4982005712791, -122.7122508187982 45.50034057674137, -122.7129878272555 45.50160857434923, -122.7136048298561 45.50186457222151, -122.7132148308416 45.5021755736373)))",1.0791190232247174,6.745040189730895
75,97239,41051005800,2017,54,54,10,2.791274366794854,2.8132729408915518,0.9877142857142853,4.25,POINT (-122.6964621967328 45.49965442750418),"MULTIPOLYGON (((-122.7132148308416 45.5021755736373, -122.7125808356604 45.50325957602898, -122.7082748267969 45.50314259115166, -122.7058548329715 45.50508260000897, -122.7009808251063 45.5053396172363, -122.6999378281017 45.50623562109535, -122.6972628205363 45.50579263043966, -122.6971258232847 45.50633363103916, -122.6957558278437 45.50762263615839, -122.6935588459324 45.51162664484238, -122.6883778222847 45.509151662618, -122.6889068383229 45.51185266141609, -122.6872828245432 45.50993266669413, -122.6841968067563 45.50779367705775, -122.681985794877 45.50641668449288, -122.6820157877157 45.50511968402842, -122.6874197855229 45.50287366441221, -122.683918779079 45.50291567672965, -122.6826857577507 45.49951467937216, -122.6804117398247 45.49710768280206, -122.6823777329728 45.49524367249891, -122.6814117231847 45.49383267319935, -122.6816687136356 45.49206066900339, -122.6840087147745 45.49150065994984, -122.6866127222574 45.49197265189871, -122.687013731052 45.49338565309233, -122.6914877538548 45.49591364218723, -122.6952347617419 45.49606262946584, -122.6972327638904 45.49578562206528, -122.6980017629361 45.49537161869355, -122.695839747875 45.49346262286453, -122.6956337267317 45.4898636173308, -122.6934817108922 45.48779362102781, -122.6945337099988 45.48730761661726, -122.6981667268644 45.48908660737401, -122.7007847511468 45.49244560413642, -122.7025407529891 45.49220459770959, -122.704554771439 45.49472759496467, -122.7068557761375 45.49479658713196, -122.7052267693737 45.4941595917114, -122.7055087622752 45.49285558860088, -122.7025887435508 45.49056859481642, -122.7103377578295 45.49058056838845, -122.7106717723528 45.49294357100647, -122.7121397872465 45.49500756921625, -122.7116097933176 45.49620557294214, -122.7129918076938 45.4982005712791, -122.7122508187982 45.50034057674137, -122.7129878272555 45.50160857434923, -122.7136048298561 45.50186457222151, -122.7132148308416 45.5021755736373)))",1.0754703846763563,6.743917531716016
129,97205,41051004601,2017,54,54,10,2.791274366794854,2.8132729408915518,1.4845499999999998,3.8,POINT (-122.7102526967794 45.51963867494949),"MULTIPOLYGON (((-122.7208909469945 45.52043354883887, -122.7187469498275 45.52167755668632, -122.7197189589067 45.52297755335545, -122.7196069779089 45.52643355418545, -122.7149589711782 45.52681457102297, -122.7149819896112 45.53012157141082, -122.7168199956729 45.5305825648087, -122.715295999534 45.53179857050896, -122.7135209984638 45.53221357701852, -122.7103619971291 45.53305458863501, -122.7071969839372 45.53176559992421, -122.704372966971 45.52968160979582, -122.7036789657001 45.52969061231261, -122.7034709598586 45.52871161288119, -122.7019249502684 45.52751661824426, -122.6994309280694 45.5243796266156, -122.7000099253781 45.52369762439111, -122.6981869203989 45.52342663089632, -122.6982039085651 45.52129363038586, -122.6982139004731 45.51983563004292, -122.6978408963578 45.51922363124994, -122.6999089002695 45.51921862384232, -122.700301896006 45.51831762225269, -122.6995708828366 45.51620062443396, -122.7024188704353 45.51299561364862, -122.7067318670087 45.51090159794227, -122.7096318540781 45.50758258710913, -122.7149588586074 45.50657056813829, -122.7193498712782 45.50734355273407, -122.7196509412132 45.51981855321018, -122.7208719432777 45.5197715488286, -122.7208909469945 45.52043354883887)))",1.0099016929261784,6.7381535386500255
283,97239,41051006602,2017,54,54,10,2.791274366794854,2.8132729408915518,1.0741312499999998,4.2125,POINT (-122.7074189210118 45.47107649740301),"MULTIPOLYGON (((-122.7231386954153 45.47623050359112, -122.7115956749824 45.47613354124699, -122.7077326679516 45.4760675537899, -122.7026776593303 45.47607957035973, -122.6965616485889 45.47604059031664, -122.6960296422779 45.47510559044002, -122.693716615443 45.47112959102186, -122.6931576129284 45.47085559234377, -122.6858895980839 45.47039061492573, -122.688944601428 45.47008060453248, -122.6932565901529 45.46686558501296, -122.695729586714 45.46556357487749, -122.6973365862565 45.46502956886057, -122.6990165888772 45.46500856350235, -122.7059376063688 45.46606754330932, -122.7146946285479 45.46738751752717, -122.7153496297656 45.46741051547278, -122.7231676429318 45.46745349058907, -122.7231386954153 45.47623050359112)))",1.0064688901151162,6.737737676246623
288,97239,41051006702,2017,54,54,10,2.791274366794854,2.8132729408915518,0.9758823529411765,4.294117647058823,POINT (-122.7131904884798 45.47967152101631),"MULTIPOLYGON (((-122.7271377460249 45.4834985009037, -122.7231937479136 45.48498551628348, -122.7232327527421 45.48578051732105, -122.7199097447721 45.48544452800522, -122.7164707328151 45.48446853807557, -122.7101787058847 45.48180055492637, -122.7077437002278 45.4815685626568, -122.7013796777373 45.47962958057144, -122.6982736618718 45.47782658776471, -122.6977726589844 45.47747758881523, -122.6965616485889 45.47604059031664, -122.7026776593303 45.47607957035973, -122.7077326679516 45.4760675537899, -122.7115956749824 45.47613354124699, -122.7231386954153 45.47623050359112, -122.7231807433294 45.48422351520669, -122.7237377448499 45.48431151346847, -122.7271377460249 45.4834985009037)))",1.0215629670503876,6.737264699919013
