,zipcode,geo_id,year,pop,households,income,edut,total_college,college_ratio,ratio_65,ratio_22_50,college_ratio_pop,bus_ratio,bus_ratio_total,public_ratio,car_ratio,bicy_ratio,walked_ratio,maxNaics_est,maxNaics_emp,Empratio,estabratio,emp_label,est_label
972,97014,41051010500,2015,4186.0,121.0,1500.0,2867.0,590.0,0.2057900244157656,0.26063067367415194,0.1798853320592451,0.1409460105112279,0.18,0.005030743432084964,0.027948574622694244,0.8429290106204583,0.014533258803801009,0.029066517607602014,42,72,127.77777777777777,12.777777777777775,Low,Medium Low
974,97014,41051010500,2015,4186.0,121.0,1500.0,2867.0,590.0,0.2057900244157656,0.26063067367415194,0.1798853320592451,0.1409460105112279,0.18,0.005030743432084964,0.027948574622694244,0.8429290106204583,0.014533258803801009,0.029066517607602014,72,72,127.77777777777777,12.777777777777775,Low,Medium Low
1160,97014,41051010500,2016,3886.0,121.0,1444.0,2693.0,526.0,0.19532120311919793,0.2341739577972208,0.21461657231085948,0.13535769428718478,0.14583333333333334,0.0046760187040748155,0.032064128256513016,0.7942551770207081,0.008684034736138945,0.03874415497661991,72,61,191.66666666666663,16.61111111111111,Medium Low,Medium Low
1161,97014,41051010500,2016,3886.0,121.0,1444.0,2693.0,526.0,0.19532120311919793,0.2341739577972208,0.21461657231085948,0.13535769428718478,0.14583333333333334,0.0046760187040748155,0.032064128256513016,0.7942551770207081,0.008684034736138945,0.03874415497661991,72,72,191.66666666666663,16.61111111111111,Medium Low,Medium Low
1544,97019,41051010500,2010,3944.0,106.0,1320.0,2580.0,571.0,0.22131782945736433,0.2593813387423935,0.10775862068965517,0.1447768762677485,1.0,0.012464589235127478,0.012464589235127478,0.8039660056657224,0.00226628895184136,0.031161473087818695,23,23,536.4754098360655,53.64754098360656,Medium High,Medium High
1545,97019,41051010500,2011,4138.0,107.0,1428.0,2803.0,531.0,0.18943988583660365,0.3011116481391977,0.10657322377960368,0.12832286128564524,1.0,0.004454342984409799,0.004454342984409799,0.8279510022271714,0.005011135857461025,0.027282850779510023,23,23,526.7213114754097,52.67213114754098,Medium Low,Medium High
1546,97019,41051010500,2012,4229.0,110.0,1471.0,2899.0,435.0,0.1500517419799931,0.2995980137148262,0.11019153464175928,0.10286119650035469,1.0,0.0040045766590389035,0.0040045766590389035,0.8100686498855835,0.007437070938215103,0.03775743707093822,23,23,575.4918032786885,49.745901639344254,Medium High,Medium High
1547,97019,41051010500,2013,4543.0,116.0,1515.0,3145.0,553.0,0.17583465818759936,0.29341844596081884,0.1465991635483161,0.12172573189522343,0.215686274509804,0.0067360685854255965,0.03123086344151868,0.7758726270667483,0.006123698714023271,0.03368034292712799,23,23,565.7377049180327,48.77049180327869,Medium High,Medium High
1548,97019,41051010500,2014,4308.0,114.0,1551.0,2985.0,484.0,0.16214405360134004,0.2852831940575673,0.16968430826369546,0.11234911792014857,0.2432432432432433,0.006198347107438018,0.025482093663911846,0.7871900826446281,0.008264462809917356,0.03650137741046832,23,23,555.983606557377,47.795081967213115,Medium High,Medium High
1549,97019,41051010500,2015,4186.0,121.0,1500.0,2867.0,590.0,0.2057900244157656,0.26063067367415194,0.1798853320592451,0.1409460105112279,0.18,0.005030743432084964,0.027948574622694244,0.8429290106204583,0.014533258803801009,0.029066517607602014,23,23,487.70491803278685,44.8688524590164,Medium Low,Medium High
1550,97019,41051010500,2016,3886.0,121.0,1444.0,2693.0,526.0,0.19532120311919793,0.2341739577972208,0.21461657231085948,0.13535769428718478,0.14583333333333334,0.0046760187040748155,0.032064128256513016,0.7942551770207081,0.008684034736138945,0.03874415497661991,23,23,536.4754098360655,45.84426229508197,Medium High,Medium High
1552,97024,41051009603,2010,3391.0,103.0,1263.0,2240.0,127.0,0.05669642857142857,0.4040106163373636,0.13270421704511942,0.037452079032733704,1.0,0.07103150092649782,0.07103150092649782,0.8153180975911056,0.0,0.017294626312538603,53,54,4.4444444444444455,0.2518518518518519,Low,Low
1554,97024,41051010100,2010,8126.0,200.0,3301.0,5080.0,607.0,0.11948818897637795,0.3993354664041349,0.1262613832143736,0.07469849864632046,0.5742296918767507,0.0540754418359272,0.09417040358744394,0.7982062780269058,0.00949617515167502,0.0458981798997626,53,54,1920.0,108.8,High,High
1556,97024,41051010200,2010,5335.0,146.0,2254.0,3811.0,490.0,0.12857517711886643,0.33983130271790063,0.15801312089971886,0.09184629803186505,1.0,0.01982892690513219,0.01982892690513219,0.8557542768273717,0.0,0.008164852255054433,53,54,382.22222222222223,21.65925925925926,Medium Low,Medium Low
1558,97024,41051010304,2010,4620.0,147.0,1479.0,2652.0,178.0,0.06711915535444947,0.4192640692640693,0.0645021645021645,0.03852813852813853,0.5853658536585366,0.06097560975609756,0.10416666666666667,0.8404471544715447,0.0035569105691056905,0.01981707317073171,53,54,93.33333333333331,5.288888888888889,Low,Low
1560,97024,41051009603,2011,3986.0,113.0,1284.0,2435.0,183.0,0.07515400410677618,0.4197190165579529,0.10486703462117412,0.04591068740592072,0.9622641509433962,0.08374384236453201,0.08702791461412153,0.8467432950191571,0.0,0.006568144499178982,54,54,4.166666666666667,0.2518518518518519,Low,Low
1562,97024,41051010100,2011,8357.0,197.0,3441.0,5385.0,650.0,0.12070566388115135,0.3765705396673447,0.1356946272585856,0.07777910733516813,0.6252983293556086,0.06916578669482576,0.11061246040126717,0.7560718057022175,0.010031678986272441,0.040126715945089764,54,54,1800.0,108.8,High,High
1564,97024,41051010200,2011,5319.0,142.0,2303.0,3861.0,623.0,0.16135716135716135,0.33784545967287083,0.15905245346869712,0.11712727956382779,1.0,0.02199074074074074,0.02199074074074074,0.8568672839506173,0.0,0.018904320987654318,54,54,358.33333333333337,21.65925925925926,Medium Low,Medium Low
1566,97024,41051010304,2011,4631.0,152.0,1518.0,2655.0,144.0,0.05423728813559322,0.4048801554739797,0.0572230619736558,0.03109479594040164,0.5198019801980198,0.05084745762711865,0.09782082324455206,0.853268765133172,0.003389830508474576,0.015012106537530266,54,54,87.5,5.288888888888889,Low,Low
1568,97024,41051009603,2012,3641.0,121.0,1209.0,2288.0,235.0,0.10270979020979021,0.4243339741829168,0.1095852787695688,0.06454270804723977,0.9787234042553192,0.10945865556216536,0.11183819155264724,0.8524687685901249,0.0,0.0,54,54,3.2222222222222223,0.20740740740740746,Low,Low
1570,97024,41051010100,2012,8244.0,199.0,3507.0,5425.0,857.0,0.15797235023041475,0.3924065987384765,0.15829694323144106,0.103954391072295,0.6941896024464832,0.06045272969374167,0.08708388814913448,0.7965379494007989,0.0053262316910785605,0.03355525965379494,54,54,1392.0,89.60000000000002,High,High
1572,97024,41051010200,2012,5573.0,135.0,2364.0,4037.0,596.0,0.14763438196680703,0.3272923021711825,0.1593396734254441,0.10694419522698725,1.0,0.01011326860841424,0.01011326860841424,0.9029126213592232,0.0,0.0072815533980582535,54,54,277.11111111111114,17.83703703703704,Medium Low,Medium Low
1574,97024,41051010304,2012,4799.0,148.0,1553.0,2643.0,177.0,0.06696935300794551,0.4030006251302355,0.07522400500104189,0.0368826838924776,0.6484375,0.08358509566968783,0.12890231621349446,0.8051359516616314,0.0030211480362537764,0.033736153071500505,54,54,67.66666666666667,4.355555555555556,Low,Low
1576,97024,41051009603,2013,3573.0,115.0,1181.0,2322.0,262.0,0.11283376399655469,0.4142177441925553,0.11950741673663587,0.07332773579624965,0.9520958083832336,0.10231660231660232,0.10746460746460748,0.8268983268983269,0.005148005148005148,0.0,54,72,3.2777777777777786,0.19814814814814816,Low,Low
1578,97024,41051010100,2013,8876.0,192.0,3569.0,5712.0,740.0,0.12955182072829133,0.3899278954484002,0.14150518251464625,0.08337088778729157,0.8093841642228738,0.06903451725862933,0.08529264632316158,0.8274137068534267,0.005252626313156579,0.001250625312656328,54,72,1416.0,85.60000000000002,High,High
1580,97024,41051010200,2013,5638.0,132.0,2388.0,4185.0,561.0,0.13405017921146953,0.3291947499113161,0.15963107484923733,0.09950336998935792,1.0,0.006107491856677525,0.006107491856677525,0.8990228013029316,0.0,0.008143322475570033,54,72,281.8888888888889,17.04074074074074,Medium Low,Medium Low
1582,97024,41051010304,2013,4837.0,152.0,1539.0,2597.0,140.0,0.05390835579514825,0.38577630762869547,0.0694645441389291,0.02894356005788712,0.5975103734439834,0.07663650878126663,0.12825971261309208,0.7972325705162321,0.003193187865886109,0.03991484832357637,54,72,68.83333333333333,4.161111111111111,Low,Low
1584,97024,41051009603,2014,3983.0,118.0,1177.0,2473.0,321.0,0.12980186008896077,0.3816218930454432,0.10720562390158173,0.08059251820236003,0.9204545454545454,0.04636519748139668,0.05037206639954207,0.8712077847738982,0.004579278763594733,0.0,54,54,3.0925925925925934,0.20185185185185187,Low,Low
1586,97024,41051010100,2014,9761.0,191.0,3714.0,6268.0,820.0,0.13082322910019145,0.3769081036779017,0.14137895707407028,0.08400778608749103,0.8380681818181818,0.07035535416169808,0.08394943954209398,0.8592892916766038,0.0,0.005008347245409015,54,54,1336.0,87.2,High,High
1588,97024,41051010200,2014,5872.0,129.0,2468.0,4467.0,575.0,0.12872173718379226,0.3327656675749319,0.16672343324250682,0.09792234332425068,0.4615384615384616,0.008888888888888889,0.01925925925925926,0.8948148148148148,0.0,0.02148148148148148,54,54,265.962962962963,17.35925925925926,Medium Low,Medium Low
1590,97024,41051010304,2014,4771.0,150.0,1579.0,2833.0,178.0,0.06283092128485704,0.3917417732131629,0.08048627122196604,0.03730874030601551,0.7302631578947368,0.058761249338274216,0.08046585494970884,0.8147167813658021,0.0031762837480148226,0.044997353096876656,54,54,64.94444444444444,4.238888888888889,Low,Low
1592,97024,41051009603,2015,3855.0,120.0,1186.0,2407.0,315.0,0.13086830078936434,0.3750972762645913,0.11284046692607005,0.08171206225680934,0.8380952380952381,0.04980192416525184,0.05942275042444821,0.8670062252405206,0.004527447651386531,0.003395585738539898,23,54,3.351851851851852,0.2203703703703704,Low,Low
1593,97024,41051009603,2015,3855.0,120.0,1186.0,2407.0,315.0,0.13086830078936434,0.3750972762645913,0.11284046692607005,0.08171206225680934,0.8380952380952381,0.04980192416525184,0.05942275042444821,0.8670062252405206,0.004527447651386531,0.003395585738539898,23,72,3.351851851851852,0.2203703703703704,Low,Low
1594,97024,41051010100,2015,9222.0,188.0,3707.0,5964.0,991.0,0.16616364855801474,0.3604424202992843,0.13565387117761873,0.10746042073302971,0.8290598290598291,0.07494205511202677,0.09039402523821788,0.8686582539273757,0.0,0.00978624774658769,23,54,1448.0,95.2,High,High
1595,97024,41051010100,2015,9222.0,188.0,3707.0,5964.0,991.0,0.16616364855801474,0.3604424202992843,0.13565387117761873,0.10746042073302971,0.8290598290598291,0.07494205511202677,0.09039402523821788,0.8686582539273757,0.0,0.00978624774658769,23,72,1448.0,95.2,High,High
1596,97024,41051010200,2015,6101.0,122.0,2396.0,4521.0,614.0,0.13581066135810663,0.3581380101622685,0.15653171611211278,0.10063923946893952,0.5043478260869565,0.020923520923520924,0.04148629148629149,0.8813131313131313,0.0,0.020202020202020204,23,54,288.2592592592593,18.951851851851853,Medium Low,Medium Low
1597,97024,41051010200,2015,6101.0,122.0,2396.0,4521.0,614.0,0.13581066135810663,0.3581380101622685,0.15653171611211278,0.10063923946893952,0.5043478260869565,0.020923520923520924,0.04148629148629149,0.8813131313131313,0.0,0.020202020202020204,23,72,288.2592592592593,18.951851851851853,Medium Low,Medium Low
1598,97024,41051010304,2015,4679.0,142.0,1486.0,2688.0,145.0,0.053943452380952384,0.38448386407352,0.0707416114554392,0.030989527676854027,0.7565789473684209,0.05918682449819866,0.0782295419454452,0.8116314976839938,0.0,0.04632012352032939,23,54,70.3888888888889,4.627777777777778,Low,Low
1599,97024,41051010304,2015,4679.0,142.0,1486.0,2688.0,145.0,0.053943452380952384,0.38448386407352,0.0707416114554392,0.030989527676854027,0.7565789473684209,0.05918682449819866,0.0782295419454452,0.8116314976839938,0.0,0.04632012352032939,23,72,70.3888888888889,4.627777777777778,Low,Low
1600,97024,41051009603,2016,3683.0,118.0,1145.0,2448.0,285.0,0.11642156862745098,0.370893293510725,0.11811023622047245,0.07738256855824056,0.8314606741573034,0.04299825682742592,0.051714119697850086,0.8558977338756537,0.015107495642068562,0.0168506682161534,23,72,3.666666666666667,0.2296296296296297,Low,Low
1602,97024,41051010100,2016,9090.0,187.0,3682.0,5926.0,1082.0,0.18258521768477895,0.3730473047304729,0.13795379537953795,0.11903190319031903,1.0,0.07682682682682683,0.07682682682682683,0.8851351351351351,0.0,0.011011011011011013,23,72,1584.0,99.2,High,High
1604,97024,41051010200,2016,6213.0,119.0,2420.0,4529.0,660.0,0.14572753367189226,0.3637534202478674,0.1567680669563818,0.10622887493964268,0.4867256637168141,0.020036429872495445,0.04116575591985428,0.9060109289617486,0.0,0.011657559198542805,23,72,315.33333333333337,19.748148148148147,Medium Low,Medium Low
1606,97024,41051010304,2016,4456.0,130.0,1457.0,2557.0,182.0,0.07117716073523661,0.3996858168761221,0.07136445242369839,0.040843806104129264,0.8571428571428571,0.05844155844155844,0.06818181818181818,0.8019480519480521,0.0,0.06385281385281386,23,72,77.0,4.822222222222221,Low,Low
1616,97030,41051009801,2010,3503.0,96.0,1337.0,2138.0,53.0,0.02478952291861553,0.411647159577505,0.07764773051669997,0.01512988866685698,0.8996415770609321,0.1604859335038363,0.17838874680306904,0.7870843989769821,0.0025575447570332483,0.024936061381074168,62,62,651.4472497745718,37.89720468890893,Medium High,Medium High
1617,97030,41051009803,2010,7333.0,141.0,2486.0,4684.0,577.0,0.12318531169940222,0.3703804718396291,0.14032456020728215,0.0786853947906723,0.7021276595744681,0.060065526028394614,0.08554787040407717,0.8831452493629414,0.0,0.007280669821623589,62,62,445.2930568079351,25.904418394950405,Medium Low,Medium Low
1618,97030,41051009904,2010,3017.0,65.0,1324.0,2049.0,308.0,0.15031722791605662,0.41199867417964864,0.06529665230361285,0.10208816705336426,0.7108433734939759,0.03394706559263521,0.04775604142692751,0.8544303797468354,0.0,0.01093210586881473,62,62,32.98467087466186,1.918845807033364,Low,Low
1619,97030,41051009906,2010,3327.0,83.0,1209.0,2331.0,391.0,0.16773916773916775,0.38503155996393146,0.09738503155996392,0.11752329425909228,0.5111111111111111,0.05440567711413365,0.10644589000591366,0.8639858072146659,0.0,0.007096392667060911,62,62,74.21550946798921,4.317403065825069,Low,Low
1620,97030,41051009907,2010,4889.0,105.0,1815.0,3477.0,537.0,0.1544434857635893,0.41808140724074455,0.14236040089997953,0.10983841276334629,0.3947368421052632,0.013134851138353764,0.033274956217162865,0.8896672504378283,0.0,0.04246935201401051,62,62,321.6005410279531,18.708746618575294,Medium Low,Medium Low
1621,97030,41051010001,2010,5192.0,172.0,2338.0,3220.0,451.0,0.14006211180124223,0.42777349768875206,0.10805084745762712,0.08686440677966102,0.8432203389830508,0.07912524850894632,0.09383697813121272,0.7188866799204772,0.007952286282306162,0.10099403578528827,62,62,11321.988277727683,658.6438232642021,High,High
1622,97030,41051010002,2010,4272.0,145.0,1750.0,2766.0,651.0,0.23535791757049893,0.3920880149812734,0.10065543071161047,0.1523876404494382,0.4131736526946108,0.029664660361134996,0.07179707652622527,0.8555460017196904,0.005588993981083405,0.01719690455717971,62,62,667.9395852119028,38.85662759242561,Medium High,Medium High
1623,97030,41051010100,2010,8126.0,200.0,3301.0,5080.0,607.0,0.11948818897637795,0.3993354664041349,0.1262613832143736,0.07469849864632046,0.5742296918767507,0.0540754418359272,0.09417040358744394,0.7982062780269058,0.00949617515167502,0.0458981798997626,62,62,1269.9098286744816,73.87556357078451,High,High
1624,97030,41051010303,2010,5237.0,147.0,1944.0,3131.0,519.0,0.165761737464069,0.3977468016039717,0.0595760931831201,0.09910253962192095,0.5886524822695035,0.03192307692307692,0.05423076923076923,0.875,0.007307692307692308,0.006538461538461538,62,62,206.15419296663663,11.992786293958526,Medium Low,Medium Low
